DAY;COUNTRY;CURRENCY;ORDERCHANNEL;ORDERTYPE;ORDER; TOTAL PRICE (local) ; TOTAL PRICE (EUR) 
27/11/2024;CZ;CZK;DIRECTRETAIL;ZTA;6279; 6,814,513.00 ; 272,580.52 
27/11/2024;CZ;CZK;INDIRECTRETAIL;ZBC;88; 34,232.00 ; 1,369.28 
27/11/2024;CZ;CZK;WEBSITE;ZKL;1; -   ; -   
27/11/2024;CZ;CZK;WEBSITE;ZL2;1; 1,490.00 ; 59.60 
27/11/2024;CZ;CZK;WEBSITE;ZLD;2; 780.00 ; 31.20 
27/11/2024;CZ;CZK;WEBSITE;ZTA;886; 1,571,121.00 ; 62,844.84 
27/11/2024;CZ;CZK;WEBSITE;ZUP;1; 990.00 ; 39.60 
27/11/2024;DE;EUR;ATHOME;ZFG;108; -   ; -   
27/11/2024;DE;EUR;CEF;ZTA;274; 6,699.40 ; 6,699.40 
27/11/2024;DE;EUR;CSC;ZKL;12; -   ; -   
27/11/2024;DE;EUR;CSC;ZL2;2; 98.00 ; 98.00 
27/11/2024;DE;EUR;CSC;ZLD;1; -   ; -   
27/11/2024;DE;EUR;CSC;ZRS;1; -   ; -   
27/11/2024;DE;EUR;CSC;ZTA;123; 387.70 ; 387.70 
27/11/2024;DE;EUR;DIRECTRETAIL;ZKL;13; -   ; -   
27/11/2024;DE;EUR;DIRECTRETAIL;ZL2;5; 245.00 ; 245.00 
27/11/2024;DE;EUR;DIRECTRETAIL;ZLD;3; -   ; -   
27/11/2024;DE;EUR;DIRECTRETAIL;ZTA;1293; 36,340.37 ; 36,340.37 
27/11/2024;DE;EUR;INDIRECTRETAILSR;ZDE;222; 8,928.00 ; 8,928.00 
27/11/2024;DE;EUR;INDIRECTRETAILSR;ZFG;181; -   ; -   
27/11/2024;DE;EUR;INTERNATIONALMARKETPLACE;ZTA;22; 1,432.00 ; 1,432.00 
27/11/2024;DE;EUR;WEBSITE;ZKL;15; -   ; -   
27/11/2024;DE;EUR;WEBSITE;ZL2;224; 10,976.00 ; 10,976.00 
27/11/2024;DE;EUR;WEBSITE;ZL3;35; 1,715.00 ; 1,715.00 
27/11/2024;DE;EUR;WEBSITE;ZLD;87; -   ; -   
27/11/2024;DE;EUR;WEBSITE;ZTA;1800; 130,236.02 ; 130,236.02 
27/11/2024;EG;EGP;CSC;ZKL;3; -   ; -   
27/11/2024;EG;EGP;CSC;ZTA;85; 157,387.00 ; 2,990.35 
27/11/2024;EG;EGP;DIRECTRETAIL;ZKL;33; -   ; -   
27/11/2024;EG;EGP;DIRECTRETAIL;ZTA;728; 858,362.50 ; 16,308.89 
27/11/2024;EG;EGP;INDIRECTRETAILSR;ZDE;93; 76,684.00 ; 1,457.00 
27/11/2024;EG;EGP;WEBSITE;ZKL;2; -   ; -   
27/11/2024;EG;EGP;WEBSITE;ZTA;286; 472,280.00 ; 8,973.32 
27/11/2024;FR;EUR;CSC;ZKL;14; -   ; -   
27/11/2024;FR;EUR;CSC;ZTA;2; 30.00 ; 30.00 
27/11/2024;FR;EUR;WEBSITE;ZKL;2; -   ; -   
27/11/2024;FR;EUR;WEBSITE;ZL2;7; 98.00 ; 98.00 
27/11/2024;FR;EUR;WEBSITE;ZL3;1; 14.00 ; 14.00 
27/11/2024;FR;EUR;WEBSITE;ZLD;17; 17.00 ; 17.00 
27/11/2024;FR;EUR;WEBSITE;ZTA;188; 11,128.82 ; 11,128.82 
27/11/2024;GB;GBP;CSC;ZKL;9; -   ; -   
27/11/2024;GB;GBP;CSC;ZL2;1; 19.00 ; 22.99 
27/11/2024;GB;GBP;CSC;ZRS;14; -   ; -   
27/11/2024;GB;GBP;CSC;ZTA;23; 422.50 ; 511.23 
27/11/2024;GB;GBP;DIRECTRETAIL;ZKL;2; -   ; -   
27/11/2024;GB;GBP;DIRECTRETAIL;ZTA;84; 3,919.44 ; 4,742.52 
27/11/2024;GB;GBP;INDIRECTRETAIL;ZBC;2; 38.00 ; 45.98 
27/11/2024;GB;GBP;INDIRECTRETAILSR;ZDE;86; 2,214.00 ; 2,678.94 
27/11/2024;GB;GBP;INTERNATIONALMARKETPLACE;ZTA;16; 424.00 ; 513.04 
27/11/2024;GB;GBP;WEBSITE;ZKL;4; -   ; -   
27/11/2024;GB;GBP;WEBSITE;ZL2;19; 449.00 ; 543.29 
27/11/2024;GB;GBP;WEBSITE;ZL3;11; 333.00 ; 402.93 
27/11/2024;GB;GBP;WEBSITE;ZLD;62; 315.76 ; 382.07 
27/11/2024;GB;GBP;WEBSITE;ZTA;1160; 105,438.32 ; 127,580.37 
27/11/2024;GB;GBP;WEBSITE;ZUP;2; 58.00 ; 70.18 
27/11/2024;ID;IDR;CEF;ZKL;2; -   ; -   
27/11/2024;ID;IDR;CEF;ZTA;1661; 369,507,010.00 ; 22,170.42 
27/11/2024;ID;IDR;CSC;ZKL;2; -   ; -   
27/11/2024;ID;IDR;CSC;ZTA;9; 3,783,000.00 ; 226.98 
27/11/2024;ID;IDR;DIRECTRETAIL;ZKL;7; -   ; -   
27/11/2024;ID;IDR;DIRECTRETAIL;ZTA;2766; 740,573,000.00 ; 44,434.38 
27/11/2024;ID;IDR;WEBSITE;ZKL;2; -   ; -   
27/11/2024;ID;IDR;WEBSITE;ZTA;150; 87,235,000.00 ; 5,234.10 
27/11/2024;KG;KGS;CEF;ZTA;35; 116,348.00 ; 1,279.83 
27/11/2024;MA;MAD;CEF;ZKL;1; -   ; -   
27/11/2024;MA;MAD;CEF;ZTA;40; 14,914.99 ; 1,416.92 
27/11/2024;MA;MAD;DIRECTRETAIL;ZTA;23; 12,730.00 ; 1,209.35 
27/11/2024;MX;MXN;CEF;ZTA;135; 71,025.30 ; 3,338.19 
27/11/2024;MX;MXN;CSC;ZKL;2; -   ; -   
27/11/2024;MX;MXN;CSC;ZL2;1; 679.30 ; 31.93 
27/11/2024;MX;MXN;CSC;ZLD;1; 20.00 ; 0.94 
27/11/2024;MX;MXN;CSC;ZTA;24; 11,324.85 ; 532.27 
27/11/2024;MX;MXN;DIRECTRETAIL;ZKL;2; -   ; -   
27/11/2024;MX;MXN;DIRECTRETAIL;ZTA;243; 175,036.70 ; 8,226.72 
27/11/2024;MX;MXN;INDIRECTRETAIL;ZBC;24; 15,572.60 ; 731.91 
27/11/2024;MX;MXN;INDIRECTRETAILSR;ZDE;1; 599.00 ; 28.15 
27/11/2024;MX;MXN;WEBSITE;ZL3;4; 3,516.00 ; 165.25 
27/11/2024;MX;MXN;WEBSITE;ZLD;9; 180.00 ; 8.46 
27/11/2024;MX;MXN;WEBSITE;ZTA;43; 27,561.55 ; 1,295.39 
27/11/2024;PH;PHP;CEF;ZKL;3; -   ; -   
27/11/2024;PH;PHP;CEF;ZTA;190; 189,883.00 ; 3,038.13 
27/11/2024;PH;PHP;DIRECTRETAIL;ZKL;2; -   ; -   
27/11/2024;PH;PHP;DIRECTRETAIL;ZTA;836; 1,136,170.00 ; 18,178.72 
27/11/2024;PH;PHP;INDIRECTRETAILSR;ZDE;26; 43,940.00 ; 703.04 
27/11/2024;PH;PHP;WEBSITE;ZTA;179; 405,523.00 ; 6,488.37 
27/11/2024;PK;PKR;WEBSITE;ZTA;7; 5,200.10 ; 16.64 
27/11/2024;RE;EUR;CEF;ZBC;19; -   ; -   
27/11/2024;SK;EUR;CEF;ZBC;60; 1,974.00 ; 1,974.00 
27/11/2024;SK;EUR;CEF;ZTA;103; 2,252.30 ; 2,252.30 
27/11/2024;SK;EUR;CSC;ZKL;5; -   ; -   
27/11/2024;SK;EUR;CSC;ZTA;143; 12,739.62 ; 12,739.62 
27/11/2024;SK;EUR;DIRECTRETAIL;ZKL;206; -   ; -   
27/11/2024;SK;EUR;DIRECTRETAIL;ZTA;1430; 87,356.55 ; 87,356.55 
27/11/2024;SK;EUR;WEBSITE;ZKL;2; -   ; -   
27/11/2024;SK;EUR;WEBSITE;ZL2;1; 14.90 ; 14.90 
27/11/2024;SK;EUR;WEBSITE;ZLD;1; 14.10 ; 14.10 
27/11/2024;SK;EUR;WEBSITE;ZTA;601; 69,231.64 ; 69,231.64 
27/11/2024;TN;TND;CEF;ZTA;41; 5,853.00 ; 1,697.37 
27/11/2024;TN;TND;CSC;ZTA;1; 170.00 ; 49.30 
27/11/2024;TN;TND;DIRECTRETAIL;ZKL;9; -   ; -   
27/11/2024;TN;TND;DIRECTRETAIL;ZTA;48; 6,399.00 ; 1,855.71 
28/11/2024;AE;AED;CSC;ZKL;3; -   ; -   
28/11/2024;AE;AED;DIRECTRETAIL;ZTA;159; 48,375.00 ; 12,577.50 
28/11/2024;AE;AED;INDIRECTRETAIL;ZBC;6; 1,540.00 ; 400.40 
28/11/2024;AE;AED;WEBSITE;ZTA;45; 17,305.00 ; 4,499.30 
28/11/2024;AZ;AZN;CEF;ZKL;2; -   ; -   
28/11/2024;AZ;AZN;CEF;ZTA;100; 10,899.60 ; 6,103.78 
28/11/2024;CR;CRC;CEF;ZTA;18; 361,100.00 ; 678.87 
28/11/2024;CR;CRC;CSC;ZTA;8; 289,200.00 ; 543.70 
28/11/2024;CR;CRC;WEBSITE;ZL3;1; 35,000.00 ; 65.80 
28/11/2024;CR;CRC;WEBSITE;ZTA;8; 368,000.00 ; 691.84 
28/11/2024;CZ;CZK;CEF;ZTA;323; 216,649.00 ; 8,665.96 
28/11/2024;CZ;CZK;CSC;ZKL;3; -   ; -   
28/11/2024;CZ;CZK;CSC;ZRS;1; -   ; -   
28/11/2024;CZ;CZK;CSC;ZTA;451; 419,681.00 ; 16,787.24 
28/11/2024;CZ;CZK;DIRECTRETAIL;ZKL;229; -   ; -   
28/11/2024;CZ;CZK;DIRECTRETAIL;ZTA;5824; 6,332,453.00 ; 253,298.12 
28/11/2024;CZ;CZK;INDIRECTRETAIL;ZBC;121; 47,069.00 ; 1,882.76 
28/11/2024;CZ;CZK;WEBSITE;ZKL;8; -   ; -   
28/11/2024;CZ;CZK;WEBSITE;ZL3;1; 790.00 ; 31.60 
28/11/2024;CZ;CZK;WEBSITE;ZLD;3; 1,170.00 ; 46.80 
28/11/2024;CZ;CZK;WEBSITE;ZTA;605; 1,135,074.00 ; 45,402.96 
28/11/2024;CZ;CZK;WEBSITE;ZUP;1; 490.00 ; 19.60 
28/11/2024;DE;EUR;ATHOME;ZFG;122; -   ; -   
28/11/2024;DE;EUR;CEF;ZTA;301; 7,072.20 ; 7,072.20 
28/11/2024;DE;EUR;CSC;ZKL;20; -   ; -   
28/11/2024;DE;EUR;CSC;ZTA;76; 465.50 ; 465.50 
28/11/2024;DE;EUR;DIRECTRETAIL;ZKL;12; -   ; -   
28/11/2024;DE;EUR;DIRECTRETAIL;ZTA;1404; 44,265.84 ; 44,265.84 
28/11/2024;DE;EUR;INDIRECTRETAILSR;ZDE;322; 12,658.00 ; 12,658.00 
28/11/2024;DE;EUR;INDIRECTRETAILSR;ZFG;273; -   ; -   
28/11/2024;DE;EUR;INTERNATIONALMARKETPLACE;ZTA;20; 1,365.00 ; 1,365.00 
28/11/2024;DE;EUR;WEBSITE;ZKL;23; -   ; -   
28/11/2024;DE;EUR;WEBSITE;ZL2;32; 1,568.00 ; 1,568.00 
28/11/2024;DE;EUR;WEBSITE;ZL3;4; 196.00 ; 196.00 
28/11/2024;DE;EUR;WEBSITE;ZLD;98; -   ; -   
28/11/2024;DE;EUR;WEBSITE;ZTA;2110; 142,717.75 ; 142,717.75 
28/11/2024;EG;EGP;CEF;ZTA;91; 9,808.30 ; 186.36 
28/11/2024;EG;EGP;CSC;ZKL;3; -   ; -   
28/11/2024;EG;EGP;CSC;ZTA;111; 187,644.91 ; 3,565.25 
28/11/2024;EG;EGP;DIRECTRETAIL;ZKL;23; -   ; -   
28/11/2024;EG;EGP;DIRECTRETAIL;ZTA;797; 1,031,664.09 ; 19,601.62 
28/11/2024;EG;EGP;INDIRECTRETAILSR;ZDE;87; 74,764.00 ; 1,420.52 
28/11/2024;EG;EGP;WEBSITE;ZKL;4; -   ; -   
28/11/2024;EG;EGP;WEBSITE;ZTA;353; 617,278.00 ; 11,728.28 
28/11/2024;FR;EUR;CSC;ZKL;13; -   ; -   
28/11/2024;FR;EUR;CSC;ZLD;1; 1.00 ; 1.00 
28/11/2024;FR;EUR;CSC;ZTA;2; 35.00 ; 35.00 
28/11/2024;FR;EUR;WEBSITE;ZKL;2; -   ; -   
28/11/2024;FR;EUR;WEBSITE;ZL2;18; 252.00 ; 252.00 
28/11/2024;FR;EUR;WEBSITE;ZL3;3; 42.00 ; 42.00 
28/11/2024;FR;EUR;WEBSITE;ZLD;15; 15.00 ; 15.00 
28/11/2024;FR;EUR;WEBSITE;ZTA;163; 9,890.71 ; 9,890.71 
28/11/2024;GB;GBP;CSC;ZKL;8; -   ; -   
28/11/2024;GB;GBP;CSC;ZLD;1; 4.98 ; 6.03 
28/11/2024;GB;GBP;CSC;ZRS;7; -   ; -   
28/11/2024;GB;GBP;CSC;ZTA;66; 4,234.99 ; 5,124.34 
28/11/2024;GB;GBP;DIRECTRETAIL;ZTA;101; 6,298.65 ; 7,621.37 
28/11/2024;GB;GBP;INDIRECTRETAILSR;ZDE;95; 2,505.00 ; 3,031.05 
28/11/2024;GB;GBP;INTERNATIONALMARKETPLACE;ZTA;12; 350.00 ; 423.50 
28/11/2024;GB;GBP;WEBSITE;ZKL;2; -   ; -   
28/11/2024;GB;GBP;WEBSITE;ZL2;21; 453.00 ; 548.13 
28/11/2024;GB;GBP;WEBSITE;ZL3;10; 310.00 ; 375.10 
28/11/2024;GB;GBP;WEBSITE;ZLD;38; 189.24 ; 228.98 
28/11/2024;GB;GBP;WEBSITE;ZTA;2854; 292,811.22 ; 354,301.58 
28/11/2024;GB;GBP;WEBSITE;ZUP;2; 48.00 ; 58.08 
28/11/2024;ID;IDR;CEF;ZKL;1; -   ; -   
28/11/2024;ID;IDR;CEF;ZTA;2312; 554,952,016.00 ; 33,297.12 
28/11/2024;ID;IDR;CSC;ZKL;5; -   ; -   
28/11/2024;ID;IDR;CSC;ZTA;14; 4,757,000.00 ; 285.42 
28/11/2024;ID;IDR;DIRECTRETAIL;ZKL;3; -   ; -   
28/11/2024;ID;IDR;DIRECTRETAIL;ZTA;2131; 557,492,000.00 ; 33,449.52 
28/11/2024;ID;IDR;WEBSITE;ZKL;4; -   ; -   
28/11/2024;ID;IDR;WEBSITE;ZTA;233; 133,726,000.00 ; 8,023.56 
28/11/2024;KG;KGS;CEF;ZTA;58; 198,854.00 ; 2,187.39 
28/11/2024;MA;MAD;CEF;ZKL;3; -   ; -   
28/11/2024;MA;MAD;CEF;ZTA;54; 18,544.99 ; 1,761.77 
28/11/2024;MA;MAD;DIRECTRETAIL;ZTA;19; 8,700.00 ; 826.50 
28/11/2024;MA;MAD;WEBSITE;ZTA;1; 225.00 ; 21.38 
28/11/2024;MV;MVR;DIRECTRETAIL;ZTA;5; 5,550.00 ; 327.45 
28/11/2024;MX;MXN;CEF;ZTA;188; 106,709.10 ; 5,015.33 
28/11/2024;MX;MXN;CSC;ZKL;1; -   ; -   
28/11/2024;MX;MXN;CSC;ZL2;4; 2,437.20 ; 114.55 
28/11/2024;MX;MXN;CSC;ZLD;2; 40.00 ; 1.88 
28/11/2024;MX;MXN;CSC;ZTA;18; 10,618.15 ; 499.05 
28/11/2024;MX;MXN;DIRECTRETAIL;ZKL;1; -   ; -   
28/11/2024;MX;MXN;DIRECTRETAIL;ZTA;281; 204,881.93 ; 9,629.45 
28/11/2024;MX;MXN;INDIRECTRETAIL;ZBC;26; 16,350.90 ; 768.49 
28/11/2024;MX;MXN;WEBSITE;ZKL;1; -   ; -   
28/11/2024;MX;MXN;WEBSITE;ZL2;2; 1,658.30 ; 77.94 
28/11/2024;MX;MXN;WEBSITE;ZL3;1; 979.00 ; 46.01 
28/11/2024;MX;MXN;WEBSITE;ZLD;8; 160.00 ; 7.52 
28/11/2024;MX;MXN;WEBSITE;ZTA;34; 20,987.25 ; 986.40 
28/11/2024;PH;PHP;CEF;ZTA;145; 112,480.04 ; 1,799.68 
28/11/2024;PH;PHP;DIRECTRETAIL;ZKL;2; -   ; -   
28/11/2024;PH;PHP;DIRECTRETAIL;ZTA;850; 1,190,139.00 ; 19,042.22 
28/11/2024;PH;PHP;INDIRECTRETAIL;ZBC;1; 1,689.00 ; 27.02 
28/11/2024;PH;PHP;INDIRECTRETAILSR;ZDE;38; 64,220.00 ; 1,027.52 
28/11/2024;PH;PHP;WEBSITE;ZTA;193; 435,300.00 ; 6,964.80 
28/11/2024;PK;PKR;WEBSITE;ZTA;10; 4,840.14 ; 15.49 
28/11/2024;RE;EUR;CEF;ZBC;10; -   ; -   
28/11/2024;SK;EUR;CEF;ZBC;34; 1,118.60 ; 1,118.60 
28/11/2024;SK;EUR;CEF;ZTA;99; 2,031.30 ; 2,031.30 
28/11/2024;SK;EUR;CSC;ZKL;4; -   ; -   
28/11/2024;SK;EUR;CSC;ZTA;40; 3,338.64 ; 3,338.64 
28/11/2024;SK;EUR;DIRECTRETAIL;ZKL;122; -   ; -   
28/11/2024;SK;EUR;DIRECTRETAIL;ZTA;1503; 93,806.08 ; 93,806.08 
28/11/2024;SK;EUR;WEBSITE;ZKL;4; -   ; -   
28/11/2024;SK;EUR;WEBSITE;ZTA;593; 67,888.10 ; 67,888.10 
28/11/2024;TN;TND;CEF;ZTA;52; 7,356.00 ; 2,133.24 
28/11/2024;TN;TND;CSC;ZTA;4; 490.00 ; 142.10 
28/11/2024;TN;TND;DIRECTRETAIL;ZKL;6; -   ; -   
28/11/2024;TN;TND;DIRECTRETAIL;ZTA;54; 6,862.00 ; 1,989.98 
29/11/2024;AE;AED;CSC;ZKL;1; -   ; -   
29/11/2024;AE;AED;DIRECTRETAIL;ZKL;3; -   ; -   
29/11/2024;AE;AED;DIRECTRETAIL;ZTA;192; 46,390.00 ; 12,061.40 
29/11/2024;AE;AED;INDIRECTRETAIL;ZBC;10; 2,640.00 ; 686.40 
29/11/2024;AE;AED;WEBSITE;ZTA;58; 23,595.00 ; 6,134.70 
29/11/2024;AZ;AZN;CEF;ZKL;4; -   ; -   
29/11/2024;AZ;AZN;CEF;ZTA;102; 11,261.60 ; 6,306.50 
29/11/2024;CR;CRC;CEF;ZTA;31; 536,825.00 ; 1,009.23 
29/11/2024;CR;CRC;CSC;ZTA;7; 322,800.00 ; 606.86 
29/11/2024;CR;CRC;WEBSITE;ZTA;11; 511,900.00 ; 962.37 
29/11/2024;CZ;CZK;CEF;ZTA;402; 244,169.00 ; 9,766.76 
29/11/2024;CZ;CZK;CSC;ZKL;6; -   ; -   
29/11/2024;CZ;CZK;CSC;ZTA;117; 144,193.00 ; 5,767.72 
29/11/2024;CZ;CZK;DIRECTRETAIL;ZKL;260; -   ; -   
29/11/2024;CZ;CZK;DIRECTRETAIL;ZTA;7159; 7,835,417.00 ; 313,416.68 
29/11/2024;CZ;CZK;INDIRECTRETAIL;ZBC;179; 69,631.00 ; 2,785.24 
29/11/2024;CZ;CZK;WEBSITE;ZKL;4; -   ; -   
29/11/2024;CZ;CZK;WEBSITE;ZL2;2; 3,380.00 ; 135.20 
29/11/2024;CZ;CZK;WEBSITE;ZL3;1; 1,490.00 ; 59.60 
29/11/2024;CZ;CZK;WEBSITE;ZLD;1; 390.00 ; 15.60 
29/11/2024;CZ;CZK;WEBSITE;ZTA;438; 717,711.00 ; 28,708.44 
29/11/2024;DE;EUR;ATHOME;ZFG;122; -   ; -   
29/11/2024;DE;EUR;CEF;ZTA;482; 11,328.92 ; 11,328.92 
29/11/2024;DE;EUR;CSC;ZKL;19; -   ; -   
29/11/2024;DE;EUR;CSC;ZL2;1; 49.00 ; 49.00 
29/11/2024;DE;EUR;CSC;ZRS;1; -   ; -   
29/11/2024;DE;EUR;CSC;ZTA;84; 468.52 ; 468.52 
29/11/2024;DE;EUR;DIRECTRETAIL;ZKL;24; -   ; -   
29/11/2024;DE;EUR;DIRECTRETAIL;ZL2;10; 490.00 ; 490.00 
29/11/2024;DE;EUR;DIRECTRETAIL;ZL3;1; 49.00 ; 49.00 
29/11/2024;DE;EUR;DIRECTRETAIL;ZLD;1; -   ; -   
29/11/2024;DE;EUR;DIRECTRETAIL;ZTA;2253; 64,537.11 ; 64,537.11 
29/11/2024;DE;EUR;INDIRECTRETAILSR;ZDE;892; 32,370.00 ; 32,370.00 
29/11/2024;DE;EUR;INDIRECTRETAILSR;ZFG;803; -   ; -   
29/11/2024;DE;EUR;INTERNATIONALMARKETPLACE;ZTA;11; 699.00 ; 699.00 
29/11/2024;DE;EUR;WEBSITE;ZKL;18; -   ; -   
29/11/2024;DE;EUR;WEBSITE;ZL2;166; 8,114.00 ; 8,114.00 
29/11/2024;DE;EUR;WEBSITE;ZL3;20; 980.00 ; 980.00 
29/11/2024;DE;EUR;WEBSITE;ZLD;86; -   ; -   
29/11/2024;DE;EUR;WEBSITE;ZTA;2113; 130,136.73 ; 130,136.73 
29/11/2024;EG;EGP;CEF;ZTA;73; 10,806.50 ; 205.32 
29/11/2024;EG;EGP;CSC;ZTA;53; 71,588.95 ; 1,360.19 
29/11/2024;EG;EGP;DIRECTRETAIL;ZKL;42; -   ; -   
29/11/2024;EG;EGP;DIRECTRETAIL;ZTA;869; 996,131.00 ; 18,926.49 
29/11/2024;EG;EGP;INDIRECTRETAILSR;ZDE;110; 83,560.00 ; 1,587.64 
29/11/2024;EG;EGP;WEBSITE;ZKL;3; -   ; -   
29/11/2024;EG;EGP;WEBSITE;ZTA;302; 499,341.00 ; 9,487.48 
29/11/2024;FR;EUR;CSC;ZKL;27; -   ; -   
29/11/2024;FR;EUR;CSC;ZL2;1; 14.00 ; 14.00 
29/11/2024;FR;EUR;CSC;ZTA;6; 177.00 ; 177.00 
29/11/2024;FR;EUR;WEBSITE;ZKL;3; -   ; -   
29/11/2024;FR;EUR;WEBSITE;ZL2;28; 392.00 ; 392.00 
29/11/2024;FR;EUR;WEBSITE;ZL3;1; 14.00 ; 14.00 
29/11/2024;FR;EUR;WEBSITE;ZLD;10; 10.00 ; 10.00 
29/11/2024;FR;EUR;WEBSITE;ZTA;259; 13,544.63 ; 13,544.63 
29/11/2024;GB;GBP;CSC;ZKL;15; -   ; -   
29/11/2024;GB;GBP;CSC;ZRS;1; -   ; -   
29/11/2024;GB;GBP;CSC;ZTA;96; 6,530.20 ; 7,901.54 
29/11/2024;GB;GBP;DIRECTRETAIL;ZTA;99; 6,007.95 ; 7,269.62 
29/11/2024;GB;GBP;INDIRECTRETAILSR;ZDE;102; 2,639.00 ; 3,193.19 
29/11/2024;GB;GBP;INTERNATIONALMARKETPLACE;ZTA;24; 774.00 ; 936.54 
29/11/2024;GB;GBP;WEBSITE;ZKL;5; -   ; -   
29/11/2024;GB;GBP;WEBSITE;ZL2;38; 1,014.00 ; 1,226.94 
29/11/2024;GB;GBP;WEBSITE;ZL3;10; 310.00 ; 375.10 
29/11/2024;GB;GBP;WEBSITE;ZLD;27; 134.46 ; 162.70 
29/11/2024;GB;GBP;WEBSITE;ZTA;2892; 276,889.91 ; 335,036.79 
29/11/2024;GB;GBP;WEBSITE;ZUP;4; 106.00 ; 128.26 
29/11/2024;ID;IDR;CEF;ZKL;1; -   ; -   
29/11/2024;ID;IDR;CEF;ZTA;2312; 549,096,015.00 ; 32,945.76 
29/11/2024;ID;IDR;CSC;ZKL;2; -   ; -   
29/11/2024;ID;IDR;CSC;ZTA;13; 3,880,000.00 ; 232.80 
29/11/2024;ID;IDR;DIRECTRETAIL;ZKL;6; -   ; -   
29/11/2024;ID;IDR;DIRECTRETAIL;ZTA;2576; 685,512,000.00 ; 41,130.72 
29/11/2024;ID;IDR;WEBSITE;ZKL;5; -   ; -   
29/11/2024;ID;IDR;WEBSITE;ZTA;190; 126,458,000.00 ; 7,587.48 
29/11/2024;KG;KGS;CEF;ZTA;56; 182,180.00 ; 2,003.98 
29/11/2024;MA;MAD;CEF;ZKL;2; -   ; -   
29/11/2024;MA;MAD;CEF;ZTA;54; 22,239.99 ; 2,112.80 
29/11/2024;MA;MAD;DIRECTRETAIL;ZTA;36; 14,275.00 ; 1,356.13 
29/11/2024;MA;MAD;WEBSITE;ZTA;1; 225.00 ; 21.38 
29/11/2024;MX;MXN;CEF;ZTA;260; 161,006.56 ; 7,567.31 
29/11/2024;MX;MXN;CSC;ZKL;3; -   ; -   
29/11/2024;MX;MXN;CSC;ZL2;2; 1,078.60 ; 50.69 
29/11/2024;MX;MXN;CSC;ZLD;1; 20.00 ; 0.94 
29/11/2024;MX;MXN;CSC;ZTA;31; 18,110.95 ; 851.21 
29/11/2024;MX;MXN;DIRECTRETAIL;ZTA;351; 226,253.15 ; 10,633.90 
29/11/2024;MX;MXN;INDIRECTRETAIL;ZBC;27; 16,140.10 ; 758.58 
29/11/2024;MX;MXN;INDIRECTRETAILSR;ZDE;1; 999.00 ; 46.95 
29/11/2024;MX;MXN;WEBSITE;ZL3;5; 4,895.00 ; 230.07 
29/11/2024;MX;MXN;WEBSITE;ZLD;7; 140.00 ; 6.58 
29/11/2024;MX;MXN;WEBSITE;ZTA;47; 27,389.05 ; 1,287.29 
29/11/2024;PH;PHP;CEF;ZTA;152; 199,550.00 ; 3,192.80 
29/11/2024;PH;PHP;DIRECTRETAIL;ZKL;2; -   ; -   
29/11/2024;PH;PHP;DIRECTRETAIL;ZTA;1094; 1,556,199.00 ; 24,899.18 
29/11/2024;PH;PHP;INDIRECTRETAIL;ZBC;1; 1,689.00 ; 27.02 
29/11/2024;PH;PHP;INDIRECTRETAILSR;ZDE;29; 49,010.00 ; 784.16 
29/11/2024;PH;PHP;WEBSITE;ZTA;175; 472,009.00 ; 7,552.14 
29/11/2024;PK;PKR;WEBSITE;ZTA;7; 5,080.14 ; 16.26 
29/11/2024;RE;EUR;CEF;ZBC;17; -   ; -   
29/11/2024;SK;EUR;CEF;ZBC;48; 1,579.20 ; 1,579.20 
29/11/2024;SK;EUR;CEF;ZTA;150; 3,149.90 ; 3,149.90 
29/11/2024;SK;EUR;CSC;ZKL;7; -   ; -   
29/11/2024;SK;EUR;CSC;ZTA;79; 7,955.72 ; 7,955.72 
29/11/2024;SK;EUR;DIRECTRETAIL;ZKL;119; -   ; -   
29/11/2024;SK;EUR;DIRECTRETAIL;ZTA;1605; 98,048.94 ; 98,048.94 
29/11/2024;SK;EUR;INDIRECTRETAIL;ZBC;3; 86.70 ; 86.70 
29/11/2024;SK;EUR;WEBSITE;ZKL;5; -   ; -   
29/11/2024;SK;EUR;WEBSITE;ZL2;3; 118.80 ; 118.80 
29/11/2024;SK;EUR;WEBSITE;ZTA;324; 39,706.94 ; 39,706.94 
29/11/2024;TN;TND;CEF;ZTA;64; 9,267.00 ; 2,687.43 
29/11/2024;TN;TND;CSC;ZTA;3; 455.00 ; 131.95 
29/11/2024;TN;TND;DIRECTRETAIL;ZKL;5; -   ; -   
29/11/2024;TN;TND;DIRECTRETAIL;ZTA;108; 15,077.00 ; 4,372.33 
29/11/2024;TN;TND;WEBSITE;ZTA;1; 200.00 ; 58.00 
30/11/2024;AE;AED;DIRECTRETAIL;ZKL;3; -   ; -   
30/11/2024;AE;AED;DIRECTRETAIL;ZTA;183; 51,390.00 ; 13,361.40 
30/11/2024;AE;AED;INDIRECTRETAIL;ZBC;12; 2,320.00 ; 603.20 
30/11/2024;AE;AED;WEBSITE;ZKL;1; -   ; -   
30/11/2024;AE;AED;WEBSITE;ZTA;60; 17,425.00 ; 4,530.50 
30/11/2024;AZ;AZN;CEF;ZKL;2; -   ; -   
30/11/2024;AZ;AZN;CEF;ZTA;108; 12,688.40 ; 7,105.50 
30/11/2024;CR;CRC;CEF;ZTA;11; 168,100.00 ; 316.03 
30/11/2024;CR;CRC;WEBSITE;ZTA;4; 68,800.00 ; 129.34 
