DAY;COUNTRY;CURRENCY;ORDERCHANNEL;ORDERTYPE;ORDER;TOTAL PRICE;RATES;EUR
04/01/2024;FR;EUR;WEBSITE;ZTA;38;2021.35;1.00;2021.35
04/01/2024;GB;GBP;CSC;ZKL;23;0.00;1.21;0.00
04/01/2024;GB;GBP;CSC;ZRS;8;0.00;1.21;0.00
04/01/2024;GB;GBP;CSC;ZTA;9;224.00;1.21;271.04
04/01/2024;GB;GBP;DIRECTRETAIL;ZTA;110;4142.99;1.21;5013.02
04/01/2024;GB;GBP;INDIRECTRETAIL;ZBC;2;50.00;1.21;60.50
04/01/2024;GB;GBP;INDIRECTRETAILSR;ZDE;75;3165.00;1.21;3829.65
04/01/2024;GB;GBP;WEBSITE;ZKL;2;0.00;1.21;0.00
04/01/2024;GB;GBP;WEBSITE;ZL2;29;261.00;1.21;315.81
04/01/2024;GB;GBP;WEBSITE;ZL3;3;27.00;1.21;32.67
04/01/2024;GB;GBP;WEBSITE;ZLD;18;180.00;1.21;217.80
04/01/2024;GB;GBP;WEBSITE;ZTA;1106;94166.08;1.21;113940.96
04/01/2024;ID;IDR;CEF;ZKL;4;0.00;0.00;0.00
04/01/2024;ID;IDR;CEF;ZTA;1006;265916020.00;0.00;15954.96
04/01/2024;ID;IDR;CSC;ZKL;3;0.00;0.00;0.00
04/01/2024;ID;IDR;CSC;ZTA;25;11674000.00;0.00;700.44
04/01/2024;ID;IDR;DIRECTRETAIL;ZKL;18;0.00;0.00;0.00
04/01/2024;ID;IDR;DIRECTRETAIL;ZTA;2013;718236000.00;0.00;43094.16
04/01/2024;ID;IDR;WEBSITE;ZKL;2;0.00;0.00;0.00
04/01/2024;ID;IDR;WEBSITE;ZTA;284;170431000.00;0.00;10225.86
04/01/2024;KG;KGS;CEF;ZTA;36;85120.00;0.01;936.32
04/01/2024;MA;MAD;CEF;ZKL;1;0.00;0.10;0.00
04/01/2024;MA;MAD;CEF;ZTA;52;21070.00;0.10;2001.65
04/01/2024;MA;MAD;CSC;ZTA;1;640.00;0.10;60.80
04/01/2024;MA;MAD;DIRECTRETAIL;ZTA;42;21265.00;0.10;2020.18
04/01/2024;MV;MVR;DIRECTRETAIL;ZKL;1;0.00;0.06;0.00
04/01/2024;MV;MVR;DIRECTRETAIL;ZTA;12;8810.00;0.06;537.41
04/01/2024;MX;MXN;CEF;ZTA;48;9831.90;0.05;461.12
04/01/2024;MX;MXN;CSC;ZKL;9;0.00;0.05;0.00
04/01/2024;MX;MXN;CSC;ZL2;2;1679.30;0.05;78.76
04/01/2024;MX;MXN;CSC;ZLD;1;1.00;0.05;0.05
04/01/2024;MX;MXN;CSC;ZTA;45;20457.70;0.05;959.47
04/01/2024;MX;MXN;DIRECTRETAIL;ZKL;9;0.00;0.05;0.00
04/01/2024;MX;MXN;DIRECTRETAIL;ZTA;216;116691.85;0.05;5472.85
04/01/2024;MX;MXN;INDIRECTRETAIL;ZBC;37;19071.80;0.05;894.47
04/01/2024;MX;MXN;WEBSITE;ZKL;1;0.00;0.05;0.00
04/01/2024;MX;MXN;WEBSITE;ZL3;1;988.00;0.05;46.34
04/01/2024;MX;MXN;WEBSITE;ZLD;4;993.00;0.05;46.57
04/01/2024;MX;MXN;WEBSITE;ZTA;32;18219.20;0.05;854.48
04/01/2024;PH;PHP;CEF;ZTA;88;122420.00;0.02;2001.57
04/01/2024;PH;PHP;DIRECTRETAIL;ZKL;5;0.00;0.02;0.00
04/01/2024;PH;PHP;DIRECTRETAIL;ZTA;1140;1514906.00;0.02;24768.71
04/01/2024;PH;PHP;INDIRECTRETAIL;ZBC;3;3270.00;0.02;53.46
04/01/2024;PH;PHP;INDIRECTRETAILSR;ZDE;2;3380.00;0.02;55.26
04/01/2024;PH;PHP;WEBSITE;ZTA;225;523430.00;0.02;8558.08
04/01/2024;SK;EUR;CEF;ZBC;60;1990.00;1.00;1990.00
04/01/2024;SK;EUR;CEF;ZTA;14;466.00;1.00;466.00
04/01/2024;SK;EUR;CSC;ZKL;14;0.00;1.00;0.00
04/01/2024;SK;EUR;CSC;ZTA;68;2523.80;1.00;2523.80
04/01/2024;SK;EUR;DIRECTRETAIL;ZKL;64;0.00;1.00;0.00
04/01/2024;SK;EUR;DIRECTRETAIL;ZTA;1320;60983.90;1.00;60983.90
04/01/2024;SK;EUR;INDIRECTRETAIL;ZBC;24;1023.60;1.00;1023.60
04/01/2024;SK;EUR;WEBSITE;ZKL;2;0.00;1.00;0.00
04/01/2024;SK;EUR;WEBSITE;ZL2;1;35.50;1.00;35.50
04/01/2024;SK;EUR;WEBSITE;ZLD;6;81.00;1.00;81.00
04/01/2024;SK;EUR;WEBSITE;ZTA;251;16881.90;1.00;16881.90
04/01/2024;TN;TND;CEF;ZKL;1;0.00;0.30;0.00
04/01/2024;TN;TND;CEF;ZTA;33;4697.00;0.30;1413.80
04/01/2024;TN;TND;DIRECTRETAIL;ZKL;17;0.00;0.30;0.00
04/01/2024;TN;TND;DIRECTRETAIL;ZTA;67;9024.00;0.30;2716.22
05/01/2024;AE;AED;CSC;ZKL;3;0.00;0.26;0.00
05/01/2024;AE;AED;DIRECTRETAIL;ZKL;6;0.00;0.26;0.00
05/01/2024;AE;AED;DIRECTRETAIL;ZTA;151;40650.00;0.26;10569.00
05/01/2024;AE;AED;INDIRECTRETAIL;ZBC;17;3230.00;0.26;839.80
05/01/2024;AE;AED;WEBSITE;ZKL;2;0.00;0.26;0.00
05/01/2024;AE;AED;WEBSITE;ZTA;34;12375.00;0.26;3217.50
05/01/2024;CR;CRC;CEF;ZTA;4;48000.00;0.00;91.20
05/01/2024;CR;CRC;CSC;ZTA;3;52000.00;0.00;98.80
05/01/2024;CR;CRC;WEBSITE;ZTA;1;96500.00;0.00;183.35
05/01/2024;CZ;CZK;CEF;ZTA;50;24260.00;0.04;960.70
05/01/2024;CZ;CZK;CSC;ZKL;12;0.00;0.04;0.00
05/01/2024;CZ;CZK;CSC;ZTA;144;109969.00;0.04;4354.77
05/01/2024;CZ;CZK;CSC;ZUP;28;17370.00;0.04;687.85
05/01/2024;CZ;CZK;DIRECTRETAIL;ZKL;161;0.00;0.04;0.00
05/01/2024;CZ;CZK;DIRECTRETAIL;ZTA;5884;5615808.00;0.04;222386.00
05/01/2024;CZ;CZK;INDIRECTRETAIL;ZBC;26;10114.00;0.04;400.51
05/01/2024;CZ;CZK;WEBSITE;ZKL;4;0.00;0.04;0.00
05/01/2024;CZ;CZK;WEBSITE;ZL2;1;790.00;0.04;31.28
05/01/2024;CZ;CZK;WEBSITE;ZL3;1;1490.00;0.04;59.00
05/01/2024;CZ;CZK;WEBSITE;ZLD;5;1800.00;0.04;71.28
05/01/2024;CZ;CZK;WEBSITE;ZTA;483;877341.00;0.04;34742.70
05/01/2024;CZ;CZK;WEBSITE;ZUP;1;990.00;0.04;39.20
05/01/2024;DE;EUR;ATHOME;ZFG;113;0.00;1.00;0.00
05/01/2024;DE;EUR;CEF;ZTA;90;3671.00;1.00;3671.00
05/01/2024;DE;EUR;CSC;ZKL;32;0.00;1.00;0.00
05/01/2024;DE;EUR;CSC;ZRS;1;0.00;1.00;0.00
05/01/2024;DE;EUR;CSC;ZTA;118;724.00;1.00;724.00
05/01/2024;DE;EUR;DIRECTRETAIL;ZKL;34;0.00;1.00;0.00
05/01/2024;DE;EUR;DIRECTRETAIL;ZL2;1;69.00;1.00;69.00
05/01/2024;DE;EUR;DIRECTRETAIL;ZL3;1;69.00;1.00;69.00
05/01/2024;DE;EUR;DIRECTRETAIL;ZLD;3;0.00;1.00;0.00
05/01/2024;DE;EUR;DIRECTRETAIL;ZTA;944;37035.01;1.00;37035.01
05/01/2024;DE;EUR;INDIRECTRETAIL;ZBC;23;955.00;1.00;955.00
05/01/2024;DE;EUR;INDIRECTRETAILSR;ZDE;434;21336.00;1.00;21336.00
05/01/2024;DE;EUR;INDIRECTRETAILSR;ZFG;381;0.00;1.00;0.00
05/01/2024;DE;EUR;WEBSITE;ZKL;25;0.00;1.00;0.00
05/01/2024;DE;EUR;WEBSITE;ZL2;8;512.00;1.00;512.00
05/01/2024;DE;EUR;WEBSITE;ZLD;171;0.00;1.00;0.00
05/01/2024;DE;EUR;WEBSITE;ZTA;1456;122245.56;1.00;122245.56
05/01/2024;EG;EGP;CSC;ZKL;7;0.00;0.02;0.00
05/01/2024;EG;EGP;CSC;ZTA;96;162500.04;0.02;3055.00
05/01/2024;EG;EGP;DIRECTRETAIL;ZKL;105;0.00;0.02;0.00
05/01/2024;EG;EGP;DIRECTRETAIL;ZTA;1089;1321359.75;0.02;24841.56
05/01/2024;EG;EGP;INDIRECTRETAILSR;ZDE;191;150944.48;0.02;2837.76
05/01/2024;EG;EGP;WEBSITE;ZKL;14;0.00;0.02;0.00
05/01/2024;EG;EGP;WEBSITE;ZTA;506;775131.25;0.02;14572.47
05/01/2024;FR;EUR;CSC;ZKL;12;0.00;1.00;0.00
05/01/2024;FR;EUR;WEBSITE;ZKL;1;0.00;1.00;0.00
05/01/2024;FR;EUR;WEBSITE;ZTA;34;1669.57;1.00;1669.57
05/01/2024;GB;GBP;CSC;ZKL;16;0.00;1.21;0.00
05/01/2024;GB;GBP;CSC;ZRS;1;0.00;1.21;0.00
05/01/2024;GB;GBP;CSC;ZTA;12;420.00;1.21;508.20
05/01/2024;GB;GBP;DIRECTRETAIL;ZTA;118;5713.16;1.21;6912.92
05/01/2024;GB;GBP;INDIRECTRETAIL;ZBC;2;50.00;1.21;60.50
05/01/2024;GB;GBP;INDIRECTRETAILSR;ZDE;59;2691.00;1.21;3256.11
05/01/2024;GB;GBP;WEBSITE;ZKL;5;0.00;1.21;0.00
05/01/2024;GB;GBP;WEBSITE;ZL2;29;261.00;1.21;315.81
05/01/2024;GB;GBP;WEBSITE;ZL3;1;9.00;1.21;10.89
05/01/2024;GB;GBP;WEBSITE;ZLD;28;280.00;1.21;338.80
05/01/2024;GB;GBP;WEBSITE;ZTA;1496;105853.90;1.21;128083.22
05/01/2024;ID;IDR;CEF;ZKL;1;0.00;0.00;0.00
05/01/2024;ID;IDR;CEF;ZTA;1059;263250016.00;0.00;15795.00
05/01/2024;ID;IDR;CSC;ZKL;2;0.00;0.00;0.00
05/01/2024;ID;IDR;CSC;ZTA;26;9881000.00;0.00;592.86
05/01/2024;ID;IDR;DIRECTRETAIL;ZKL;17;0.00;0.00;0.00
05/01/2024;ID;IDR;DIRECTRETAIL;ZTA;2311;755277000.00;0.00;45316.62
05/01/2024;ID;IDR;WEBSITE;ZTA;323;184245000.00;0.00;11054.70
05/01/2024;KG;KGS;CEF;ZTA;22;52988.00;0.01;582.87
05/01/2024;MA;MAD;CEF;ZTA;43;14925.00;0.10;1417.88
05/01/2024;MA;MAD;DIRECTRETAIL;ZTA;54;24610.00;0.10;2337.95
05/01/2024;MA;MAD;WEBSITE;ZTA;3;1600.00;0.10;152.00
05/01/2024;MX;MXN;CEF;ZTA;56;17609.60;0.05;825.89
05/01/2024;MX;MXN;CSC;ZKL;10;0.00;0.05;0.00
05/01/2024;MX;MXN;CSC;ZL2;1;839.65;0.05;39.38
05/01/2024;MX;MXN;CSC;ZL3;3;2964.00;0.05;139.01
05/01/2024;MX;MXN;CSC;ZLD;1;1.00;0.05;0.05
05/01/2024;MX;MXN;CSC;ZTA;53;25318.25;0.05;1187.43
05/01/2024;MX;MXN;DIRECTRETAIL;ZKL;4;0.00;0.05;0.00
05/01/2024;MX;MXN;DIRECTRETAIL;ZTA;197;111913.65;0.05;5248.75
05/01/2024;MX;MXN;INDIRECTRETAIL;ZBC;59;28875.45;0.05;1354.26
05/01/2024;MX;MXN;WEBSITE;ZKL;1;0.00;0.05;0.00
05/01/2024;MX;MXN;WEBSITE;ZL2;1;988.00;0.05;46.34
05/01/2024;MX;MXN;WEBSITE;ZL3;2;1976.00;0.05;92.67
05/01/2024;MX;MXN;WEBSITE;ZLD;3;992.00;0.05;46.52
05/01/2024;MX;MXN;WEBSITE;ZTA;40;25295.20;0.05;1186.34
05/01/2024;PH;PHP;CEF;ZTA;75;107250.00;0.02;1753.54
05/01/2024;PH;PHP;DIRECTRETAIL;ZKL;7;0.00;0.02;0.00
05/01/2024;PH;PHP;DIRECTRETAIL;ZTA;1182;1465753.00;0.02;23965.06
05/01/2024;PH;PHP;INDIRECTRETAILSR;ZDE;2;3380.00;0.02;55.26
05/01/2024;PH;PHP;WEBSITE;ZTA;206;411068.00;0.02;6720.96
05/01/2024;SK;EUR;CEF;ZBC;89;2976.10;1.00;2976.10
05/01/2024;SK;EUR;CEF;ZTA;5;205.00;1.00;205.00
05/01/2024;SK;EUR;CSC;ZKL;10;0.00;1.00;0.00
05/01/2024;SK;EUR;CSC;ZTA;56;2107.60;1.00;2107.60
05/01/2024;SK;EUR;DIRECTRETAIL;ZKL;69;0.00;1.00;0.00
05/01/2024;SK;EUR;DIRECTRETAIL;ZTA;1458;66586.80;1.00;66586.80
05/01/2024;SK;EUR;INDIRECTRETAIL;ZBC;15;543.50;1.00;543.50
05/01/2024;SK;EUR;WEBSITE;ZKL;4;0.00;1.00;0.00
05/01/2024;SK;EUR;WEBSITE;ZL2;1;35.50;1.00;35.50
05/01/2024;SK;EUR;WEBSITE;ZLD;1;13.50;1.00;13.50
05/01/2024;SK;EUR;WEBSITE;ZTA;170;11336.59;1.00;11336.59
05/01/2024;TN;TND;CEF;ZKL;1;0.00;0.30;0.00
05/01/2024;TN;TND;CEF;ZTA;37;5898.00;0.30;1775.30
05/01/2024;TN;TND;DIRECTRETAIL;ZKL;24;0.00;0.30;0.00
05/01/2024;TN;TND;DIRECTRETAIL;ZTA;53;7100.50;0.30;2137.25
06/01/2024;AE;AED;CSC;ZKL;2;0.00;0.26;0.00
06/01/2024;AE;AED;DIRECTRETAIL;ZTA;176;46550.00;0.26;12103.00
06/01/2024;AE;AED;INDIRECTRETAIL;ZBC;7;1210.00;0.26;314.60
06/01/2024;AE;AED;WEBSITE;ZKL;3;0.00;0.26;0.00
06/01/2024;AE;AED;WEBSITE;ZTA;40;11935.00;0.26;3103.10
06/01/2024;CZ;CZK;CEF;ZTA;24;8430.00;0.04;333.83
06/01/2024;CZ;CZK;CSC;ZKL;5;0.00;0.04;0.00
06/01/2024;CZ;CZK;CSC;ZTA;7;8935.00;0.04;353.83
06/01/2024;CZ;CZK;CSC;ZUP;1;990.00;0.04;39.20
06/01/2024;CZ;CZK;DIRECTRETAIL;ZKL;110;0.00;0.04;0.00
06/01/2024;CZ;CZK;DIRECTRETAIL;ZTA;4356;4100797.00;0.04;162391.56
06/01/2024;CZ;CZK;INDIRECTRETAIL;ZBC;16;6224.00;0.04;246.47
06/01/2024;CZ;CZK;WEBSITE;ZL2;1;1490.00;0.04;59.00
06/01/2024;CZ;CZK;WEBSITE;ZLD;4;1440.00;0.04;57.02
06/01/2024;CZ;CZK;WEBSITE;ZTA;325;622215.00;0.04;24639.71
06/01/2024;CZ;CZK;WEBSITE;ZUP;1;490.00;0.04;19.40
06/01/2024;DE;EUR;ATHOME;ZFG;89;0.00;1.00;0.00
06/01/2024;DE;EUR;CEF;ZKL;1;0.00;1.00;0.00
06/01/2024;DE;EUR;CEF;ZTA;80;3490.00;1.00;3490.00
06/01/2024;DE;EUR;CSC;ZKL;22;0.00;1.00;0.00
06/01/2024;DE;EUR;CSC;ZTA;25;512.00;1.00;512.00
06/01/2024;DE;EUR;DIRECTRETAIL;ZKL;52;0.00;1.00;0.00
06/01/2024;DE;EUR;DIRECTRETAIL;ZL2;1;69.00;1.00;69.00
06/01/2024;DE;EUR;DIRECTRETAIL;ZLD;1;0.00;1.00;0.00
06/01/2024;DE;EUR;DIRECTRETAIL;ZTA;906;30376.07;1.00;30376.07
06/01/2024;DE;EUR;INDIRECTRETAIL;ZBC;20;1100.00;1.00;1100.00
06/01/2024;DE;EUR;INDIRECTRETAILSR;ZDE;451;20425.00;1.00;20425.00
06/01/2024;DE;EUR;INDIRECTRETAILSR;ZFG;415;0.00;1.00;0.00
06/01/2024;DE;EUR;WEBSITE;ZKL;26;0.00;1.00;0.00
06/01/2024;DE;EUR;WEBSITE;ZL2;129;8361.00;1.00;8361.00
06/01/2024;DE;EUR;WEBSITE;ZL3;20;1280.00;1.00;1280.00
06/01/2024;DE;EUR;WEBSITE;ZLD;166;0.00;1.00;0.00
06/01/2024;DE;EUR;WEBSITE;ZTA;1081;93586.29;1.00;93586.29
06/01/2024;EG;EGP;CEF;ZL3;1;888.00;0.02;16.69
06/01/2024;EG;EGP;CSC;ZKL;4;0.00;0.02;0.00
06/01/2024;EG;EGP;CSC;ZTA;148;254770.04;0.02;4789.68
06/01/2024;EG;EGP;DIRECTRETAIL;ZKL;105;0.00;0.02;0.00
06/01/2024;EG;EGP;DIRECTRETAIL;ZTA;1021;1259520.40;0.02;23678.98
06/01/2024;EG;EGP;INDIRECTRETAILSR;ZDE;119;113684.50;0.02;2137.27
06/01/2024;EG;EGP;WEBSITE;ZKL;15;0.00;0.02;0.00
06/01/2024;EG;EGP;WEBSITE;ZTA;576;903160.72;0.02;16979.42
06/01/2024;FR;EUR;CSC;ZKL;15;0.00;1.00;0.00
06/01/2024;FR;EUR;WEBSITE;ZKL;2;0.00;1.00;0.00
06/01/2024;FR;EUR;WEBSITE;ZTA;27;1370.99;1.00;1370.99
06/01/2024;GB;GBP;CSC;ZKL;8;0.00;1.21;0.00
06/01/2024;GB;GBP;CSC;ZTA;2;70.00;1.21;84.70
06/01/2024;GB;GBP;DIRECTRETAIL;ZKL;2;0.00;1.21;0.00
06/01/2024;GB;GBP;DIRECTRETAIL;ZTA;134;6240.00;1.21;7550.40
06/01/2024;GB;GBP;INDIRECTRETAIL;ZBC;1;25.00;1.21;30.25
06/01/2024;GB;GBP;INDIRECTRETAILSR;ZDE;69;2941.00;1.21;3558.61
06/01/2024;GB;GBP;WEBSITE;ZKL;4;0.00;1.21;0.00
06/01/2024;GB;GBP;WEBSITE;ZL2;24;216.00;1.21;261.36
06/01/2024;GB;GBP;WEBSITE;ZL3;1;9.00;1.21;10.89
06/01/2024;GB;GBP;WEBSITE;ZLD;25;250.00;1.21;302.50
06/01/2024;GB;GBP;WEBSITE;ZTA;876;61120.71;1.21;73956.06
06/01/2024;ID;IDR;CEF;ZKL;1;0.00;0.00;0.00
06/01/2024;ID;IDR;CEF;ZTA;876;206892009.00;0.00;12413.52
06/01/2024;ID;IDR;CSC;ZKL;3;0.00;0.00;0.00
06/01/2024;ID;IDR;CSC;ZTA;13;6435000.00;0.00;386.10
06/01/2024;ID;IDR;DIRECTRETAIL;ZKL;11;0.00;0.00;0.00
06/01/2024;ID;IDR;DIRECTRETAIL;ZTA;1999;686788000.00;0.00;41207.28
06/01/2024;ID;IDR;WEBSITE;ZKL;2;0.00;0.00;0.00
06/01/2024;ID;IDR;WEBSITE;ZTA;234;128326000.00;0.00;7699.56
06/01/2024;KG;KGS;CEF;ZTA;35;78436.00;0.01;862.80
06/01/2024;MA;MAD;CEF;ZTA;48;20415.00;0.10;1939.43
06/01/2024;MA;MAD;DIRECTRETAIL;ZKL;2;0.00;0.10;0.00
06/01/2024;MA;MAD;DIRECTRETAIL;ZTA;64;30480.00;0.10;2895.60
06/01/2024;MA;MAD;WEBSITE;ZTA;2;1040.00;0.10;98.80
06/01/2024;MV;MVR;DIRECTRETAIL;ZKL;1;0.00;0.06;0.00
06/01/2024;MV;MVR;DIRECTRETAIL;ZTA;6;6500.00;0.06;396.50
06/01/2024;MX;MXN;CEF;ZTA;57;10629.00;0.05;498.50
06/01/2024;MX;MXN;CSC;ZKL;3;0.00;0.05;0.00
06/01/2024;MX;MXN;CSC;ZL2;1;988.00;0.05;46.34
06/01/2024;MX;MXN;CSC;ZL3;1;988.00;0.05;46.34
06/01/2024;MX;MXN;CSC;ZLD;1;1.00;0.05;0.05
06/01/2024;MX;MXN;CSC;ZTA;36;16190.85;0.05;759.35
06/01/2024;MX;MXN;DIRECTRETAIL;ZKL;5;0.00;0.05;0.00
06/01/2024;MX;MXN;DIRECTRETAIL;ZTA;212;105987.90;0.05;4970.83
06/01/2024;MX;MXN;INDIRECTRETAIL;ZBC;57;30873.00;0.05;1447.94
06/01/2024;MX;MXN;WEBSITE;ZL3;1;988.00;0.05;46.34
06/01/2024;MX;MXN;WEBSITE;ZLD;3;3.00;0.05;0.14
06/01/2024;MX;MXN;WEBSITE;ZTA;29;18603.50;0.05;872.50
06/01/2024;PH;PHP;CEF;ZTA;68;109070.00;0.02;1783.29
06/01/2024;PH;PHP;DIRECTRETAIL;ZKL;4;0.00;0.02;0.00
06/01/2024;PH;PHP;DIRECTRETAIL;ZTA;1215;1573483.00;0.02;25726.45
06/01/2024;PH;PHP;INDIRECTRETAIL;ZBC;1;1090.00;0.02;17.82
06/01/2024;PH;PHP;INDIRECTRETAILSR;ZDE;1;1690.00;0.02;27.63
06/01/2024;PH;PHP;WEBSITE;ZTA;166;324640.00;0.02;5307.86
06/01/2024;SK;EUR;CEF;ZTA;11;379.00;1.00;379.00
06/01/2024;SK;EUR;CSC;ZTA;1;15.80;1.00;15.80
06/01/2024;SK;EUR;WEBSITE;ZKL;1;0.00;1.00;0.00
06/01/2024;SK;EUR;WEBSITE;ZL3;1;55.50;1.00;55.50
06/01/2024;SK;EUR;WEBSITE;ZLD;1;13.50;1.00;13.50
06/01/2024;SK;EUR;WEBSITE;ZTA;65;5241.80;1.00;5241.80
06/01/2024;TN;TND;CEF;ZTA;39;6612.00;0.30;1990.21
06/01/2024;TN;TND;DIRECTRETAIL;ZKL;13;0.00;0.30;0.00
06/01/2024;TN;TND;DIRECTRETAIL;ZTA;86;8862.00;0.30;2667.46
06/01/2024;TN;TND;WEBSITE;ZTA;1;60.00;0.30;18.06
07/01/2024;AE;AED;CSC;ZKL;2;0.00;0.26;0.00
07/01/2024;AE;AED;DIRECTRETAIL;ZKL;10;0.00;0.26;0.00
07/01/2024;AE;AED;DIRECTRETAIL;ZTA;176;46700.00;0.26;12142.00
07/01/2024;AE;AED;INDIRECTRETAIL;ZBC;18;3200.00;0.26;832.00
07/01/2024;AE;AED;WEBSITE;ZKL;1;0.00;0.26;0.00
07/01/2024;AE;AED;WEBSITE;ZTA;40;16275.00;0.26;4231.50
07/01/2024;CR;CRC;WEBSITE;ZTA;1;24000.00;0.00;45.60
07/01/2024;CZ;CZK;CEF;ZTA;4;1849.00;0.04;73.22
07/01/2024;CZ;CZK;CSC;ZKL;4;0.00;0.04;0.00
07/01/2024;CZ;CZK;CSC;ZTA;8;5165.00;0.04;204.53
07/01/2024;CZ;CZK;DIRECTRETAIL;ZKL;90;0.00;0.04;0.00
07/01/2024;CZ;CZK;DIRECTRETAIL;ZTA;3146;2742109.00;0.04;108587.52
07/01/2024;CZ;CZK;INDIRECTRETAIL;ZBC;17;6613.00;0.04;261.87
07/01/2024;CZ;CZK;WEBSITE;ZKL;3;0.00;0.04;0.00
07/01/2024;CZ;CZK;WEBSITE;ZLD;5;1800.00;0.04;71.28
07/01/2024;CZ;CZK;WEBSITE;ZTA;509;1025274.00;0.04;40600.85
07/01/2024;CZ;CZK;WEBSITE;ZUP;1;990.00;0.04;39.20
07/01/2024;DE;EUR;ATHOME;ZFG;64;0.00;1.00;0.00
07/01/2024;DE;EUR;CEF;ZTA;28;1372.00;1.00;1372.00
07/01/2024;DE;EUR;CSC;ZL2;1;69.00;1.00;69.00
07/01/2024;DE;EUR;CSC;ZLD;1;0.00;1.00;0.00
07/01/2024;DE;EUR;CSC;ZTA;2;208.00;1.00;208.00
07/01/2024;DE;EUR;INDIRECTRETAIL;ZBC;1;49.00;1.00;49.00
07/01/2024;DE;EUR;INDIRECTRETAILSR;ZDE;143;6307.00;1.00;6307.00
07/01/2024;DE;EUR;INDIRECTRETAILSR;ZFG;127;0.00;1.00;0.00
07/01/2024;DE;EUR;WEBSITE;ZKL;27;0.00;1.00;0.00
07/01/2024;DE;EUR;WEBSITE;ZL2;97;6233.00;1.00;6233.00
07/01/2024;DE;EUR;WEBSITE;ZL3;12;768.00;1.00;768.00
07/01/2024;DE;EUR;WEBSITE;ZLD;186;0.00;1.00;0.00
07/01/2024;DE;EUR;WEBSITE;ZTA;1182;109142.37;1.00;109142.37
07/01/2024;EG;EGP;CSC;ZKL;6;0.00;0.02;0.00
07/01/2024;EG;EGP;CSC;ZTA;124;193710.02;0.02;3641.75
07/01/2024;EG;EGP;DIRECTRETAIL;ZKL;106;0.00;0.02;0.00
07/01/2024;EG;EGP;DIRECTRETAIL;ZTA;1022;1309586.11;0.02;24620.22
07/01/2024;EG;EGP;INDIRECTRETAILSR;ZDE;121;114524.75;0.02;2153.07
07/01/2024;EG;EGP;WEBSITE;ZKL;20;0.00;0.02;0.00
07/01/2024;EG;EGP;WEBSITE;ZTA;555;822040.95;0.02;15454.37
07/01/2024;FR;EUR;WEBSITE;ZKL;1;0.00;1.00;0.00
07/01/2024;FR;EUR;WEBSITE;ZTA;32;1733.41;1.00;1733.41
07/01/2024;GB;GBP;CSC;ZKL;13;0.00;1.21;0.00
07/01/2024;GB;GBP;CSC;ZLD;1;10.00;1.21;12.10
07/01/2024;GB;GBP;CSC;ZTA;3;83.00;1.21;100.43
07/01/2024;GB;GBP;DIRECTRETAIL;ZKL;1;0.00;1.21;0.00
07/01/2024;GB;GBP;DIRECTRETAIL;ZTA;107;5352.00;1.21;6475.92
07/01/2024;GB;GBP;INDIRECTRETAILSR;ZDE;66;2784.00;1.21;3368.64
07/01/2024;GB;GBP;WEBSITE;ZKL;3;0.00;1.21;0.00
07/01/2024;GB;GBP;WEBSITE;ZL2;22;198.00;1.21;239.58
07/01/2024;GB;GBP;WEBSITE;ZL3;8;72.00;1.21;87.12
07/01/2024;GB;GBP;WEBSITE;ZLD;27;270.00;1.21;326.70
07/01/2024;GB;GBP;WEBSITE;ZTA;995;77125.64;1.21;93322.02
07/01/2024;ID;IDR;CEF;ZKL;4;0.00;0.00;0.00
07/01/2024;ID;IDR;CEF;ZTA;880;214268010.00;0.00;12856.08
07/01/2024;ID;IDR;CSC;ZKL;4;0.00;0.00;0.00
07/01/2024;ID;IDR;CSC;ZTA;24;12604000.00;0.00;756.24
07/01/2024;ID;IDR;DIRECTRETAIL;ZKL;9;0.00;0.00;0.00
07/01/2024;ID;IDR;DIRECTRETAIL;ZTA;2023;704459000.00;0.00;42267.54
07/01/2024;ID;IDR;WEBSITE;ZKL;3;0.00;0.00;0.00
07/01/2024;ID;IDR;WEBSITE;ZTA;222;116817000.00;0.00;7009.02
07/01/2024;KG;KGS;CEF;ZTA;37;92968.00;0.01;1022.65
07/01/2024;MA;MAD;CEF;ZTA;4;1720.00;0.10;163.40
07/01/2024;MA;MAD;DIRECTRETAIL;ZTA;36;15820.00;0.10;1502.90
07/01/2024;MV;MVR;DIRECTRETAIL;ZKL;1;0.00;0.06;0.00
07/01/2024;MV;MVR;DIRECTRETAIL;ZTA;10;10020.00;0.06;611.22
07/01/2024;MX;MXN;CEF;ZTA;15;3648.40;0.05;171.11
07/01/2024;MX;MXN;CSC;ZKL;3;0.00;0.05;0.00
07/01/2024;MX;MXN;CSC;ZL3;1;988.00;0.05;46.34
07/01/2024;MX;MXN;CSC;ZTA;6;2943.75;0.05;138.06
07/01/2024;MX;MXN;DIRECTRETAIL;ZKL;7;0.00;0.05;0.00
07/01/2024;MX;MXN;DIRECTRETAIL;ZTA;176;94264.10;0.05;4420.99
07/01/2024;MX;MXN;INDIRECTRETAIL;ZBC;41;20968.20;0.05;983.41
07/01/2024;MX;MXN;WEBSITE;ZL3;1;988.00;0.05;46.34
07/01/2024;MX;MXN;WEBSITE;ZLD;2;2.00;0.05;0.09
07/01/2024;MX;MXN;WEBSITE;ZTA;24;13651.15;0.05;640.24
